loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,mort_acc,pub_rec_bankruptcies,cred_hist_years,application_type,loan_status
20000,36 months,19.92,742.46,D,D5,10+ years,RENT,57000.0,Source Verified,debt_consolidation,1.12,0,710,714,4,5,0,600.0,108.9,21,0,0,16.7,Individual,0
10000,36 months,16.86,355.83,D,D1,2 years,MORTGAGE,124500.0,Verified,debt_consolidation,5.65,0,750,754,0,18,0,800.0,22.5,28,3,0,17.6,Individual,0
35000,36 months,19.0,1282.96,D,D4,4 years,RENT,97900.0,Verified,debt_consolidation,14.61,0,745,749,1,7,0,5600.0,63.2,17,0,0,3.0,Individual,0
10000,36 months,24.34,394.12,E,E5,< 1 year,RENT,36000.0,Not Verified,debt_consolidation,16.83,0,680,684,0,19,0,1500.0,50.0,28,0,0,18.5,Individual,1
20000,36 months,25.69,802.51,F,F1,10+ years,RENT,25600.0,Verified,home_improvement,9.21,1,645,649,0,7,1,800.0,54.0,15,0,1,11.2,Individual,1
12000,36 months,23.58,468.15,E,E4,< 1 year,MORTGAGE,48500.0,Not Verified,major_purchase,11.93,0,680,684,1,13,0,1800.0,33.0,22,3,0,16.8,Individual,0
25000,36 months,21.75,951.53,E,E2,2 years,MORTGAGE,91300.0,Verified,debt_consolidation,25.54,0,720,724,5,9,0,14900.0,57.7,20,4,0,17.0,Individual,1
30000,36 months,26.44,1215.76,F,F3,1 year,MORTGAGE,118900.0,Source Verified,debt_consolidation,12.61,0,640,644,0,5,0,900.0,17.1,19,2,0,20.7,Individual,0
10000,36 months,23.91,391.86,E,E4,< 1 year,RENT,70700.0,Source Verified,credit_card,26.86,0,705,709,0,14,0,5800.0,49.2,29,0,0,24.0,Individual,0
15000,60 months,24.64,437.11,E,E5,< 1 year,MORTGAGE,96200.0,Source Verified,debt_consolidation,23.99,0,725,729,0,15,1,10500.0,52.0,31,2,0,16.7,Individual,1
7500,36 months,20.55,280.83,E,E1,7 years,OWN,48500.0,Not Verified,debt_consolidation,7.73,0,710,714,0,6,0,1000.0,61.6,19,0,0,11.2,Individual,0
20000,60 months,22.37,556.59,E,E3,2 years,RENT,85800.0,Verified,debt_consolidation,19.47,0,750,754,2,11,0,3400.0,19.2,26,0,0,17.1,Individual,0
25000,36 months,22.95,967.09,E,E3,3 years,MORTGAGE,35700.0,Source Verified,debt_consolidation,16.36,1,695,699,0,16,0,1400.0,64.8,23,2,0,25.2,Individual,0
12000,60 months,27.58,370.6,F,F4,8 years,RENT,87300.0,Verified,debt_consolidation,19.27,1,700,704,2,15,0,3100.0,57.7,23,0,0,26.3,Individual,1
12000,60 months,27.11,367.21,F,F4,10+ years,RENT,54900.0,Verified,medical,24.03,0,705,709,3,17,1,7800.0,74.1,27,0,1,9.1,Individual,1
10000,36 months,16.72,355.14,D,D1,10+ years,MORTGAGE,61400.0,Source Verified,debt_consolidation,16.35,2,770,774,0,10,0,5500.0,50.3,19,4,0,9.9,Individual,0
10000,36 months,20.97,376.6,E,E1,4 years,MORTGAGE,50600.0,Not Verified,debt_consolidation,24.08,0,735,739,0,11,0,2800.0,39.6,18,5,0,15.7,Individual,0
10000,36 months,19.68,370.01,D,D5,3 years,RENT,208500.0,Not Verified,debt_consolidation,12.45,2,730,734,0,5,0,8900.0,58.9,18,1,0,19.7,Individual,0
7500,36 months,21.4,284.11,E,E1,5 years,MORTGAGE,140600.0,Source Verified,debt_consolidation,18.54,0,720,724,0,15,0,15500.0,54.1,31,3,0,24.7,Individual,0
10000,36 months,18.45,363.79,D,D3,10+ years,MORTGAGE,75200.0,Source Verified,debt_consolidation,15.63,0,740,744,0,10,0,4800.0,57.4,20,3,0,18.4,Individual,0
30000,60 months,30.99,988.92,G,G5,10+ years,RENT,53400.0,Verified,debt_consolidation,31.72,0,640,644,2,9,0,4900.0,29.5,22,0,0,16.1,Individual,1
10000,60 months,25.44,296.1,F,F1,6 years,MORTGAGE,47600.0,Source Verified,debt_consolidation,19.94,0,720,724,5,9,1,7100.0,90.4,26,6,1,16.8,Individual,1
10000,36 months,24.37,394.27,E,E5,10+ years,RENT,27400.0,Source Verified,debt_consolidation,19.81,2,680,684,5,14,0,2700.0,67.8,29,0,0,24.1,Individual,1
12000,36 months,30.99,515.95,G,G5,2 years,RENT,123900.0,Verified,credit_card,24.48,1,620,624,0,12,0,13800.0,46.4,23,0,0,22.4,Individual,1
35000,36 months,23.73,1368.19,E,E4,10+ years,MORTGAGE,46800.0,Not Verified,debt_consolidation,22.91,1,690,694,0,5,1,3200.0,36.2,14,6,1,23.5,Individual,1
20000,36 months,26.3,809.01,F,F2,5 years,RENT,65100.0,Not Verified,debt_consolidation,23.25,1,665,669,0,14,0,5300.0,89.7,28,0,0,20.6,Individual,1
10000,36 months,21.68,380.25,E,E2,8 years,MORTGAGE,47400.0,Verified,home_improvement,17.89,0,710,714,2,16,0,800.0,17.8,29,3,0,15.1,Individual,0
20000,36 months,23.39,778.27,E,E4,4 years,MORTGAGE,62500.0,Not Verified,medical,16.85,0,690,694,1,5,0,7000.0,75.8,16,4,0,17.8,Individual,1
20000,36 months,21.87,762.46,E,E2,10+ years,MORTGAGE,18000.0,Verified,debt_consolidation,26.57,0,730,734,1,15,0,3500.0,68.4,33,3,0,8.1,Individual,0
35000,36 months,27.73,1442.62,F,F4,7 years,OWN,113700.0,Source Verified,debt_consolidation,18.96,0,635,639,0,11,0,2700.0,29.7,21,0,0,26.0,Individual,0
30000,36 months,28.3,1245.77,F,F5,2 years,RENT,78500.0,Source Verified,debt_consolidation,32.81,0,645,649,1,14,0,8600.0,51.1,37,0,0,20.4,Individual,1
7500,60 months,28.35,235.1,F,F5,10+ years,RENT,211100.0,Source Verified,debt_consolidation,17.28,0,680,684,0,10,2,7400.0,21.6,25,0,2,18.4,Individual,0
12000,36 months,21.7,456.43,E,E2,9 years,OWN,45700.0,Source Verified,credit_card,15.87,3,710,714,1,13,0,3100.0,39.7,24,0,0,19.9,Individual,0
20000,36 months,28.5,832.68,G,G1,5 years,MORTGAGE,23800.0,Source Verified,major_purchase,27.26,0,655,659,1,8,0,1600.0,26.6,16,6,0,28.5,Individual,1
35000,36 months,26.06,1411.29,F,F2,< 1 year,MORTGAGE,228100.0,Verified,debt_consolidation,14.42,2,660,664,1,12,0,500.0,1.2,23,2,0,15.2,Individual,0
7500,60 months,22.54,209.45,E,E3,10+ years,MORTGAGE,70700.0,Verified,debt_consolidation,17.61,0,745,749,1,13,0,1800.0,30.9,22,2,0,15.7,Individual,0
12000,36 months,20.59,449.58,E,E1,< 1 year,MORTGAGE,103600.0,Not Verified,debt_consolidation,16.76,0,730,734,0,8,0,6200.0,71.0,23,5,0,12.0,Individual,0
15000,36 months,30.99,644.93,G,G5,4 years,OWN,47000.0,Verified,debt_consolidation,24.76,0,600,604,1,7,0,3700.0,61.2,17,0,0,24.1,Individual,1
12000,60 months,28.45,376.89,F,F5,4 years,MORTGAGE,74000.0,Verified,debt_consolidation,22.74,0,685,689,0,12,0,4700.0,46.0,17,6,0,15.3,Individual,1
12000,36 months,25.48,480.17,F,F1,8 years,MORTGAGE,94200.0,Verified,other,26.21,0,670,674,3,17,0,6400.0,51.8,31,4,0,16.5,Individual,1
12000,60 months,24.27,347.1,E,E5,10+ years,MORTGAGE,75600.0,Source Verified,debt_consolidation,20.34,0,730,734,1,21,1,2600.0,48.2,33,3,0,21.4,Individual,1
35000,36 months,21.02,1318.99,E,E1,< 1 year,MORTGAGE,98100.0,Not Verified,debt_consolidation,17.77,3,730,734,0,10,1,3500.0,25.9,15,2,1,11.4,Individual,1
25000,60 months,25.35,738.92,F,F1,8 years,OWN,140200.0,Source Verified,debt_consolidation,7.75,0,700,704,1,9,2,1400.0,30.5,23,0,1,6.8,Individual,0
20000,36 months,30.99,859.91,G,G5,2 years,MORTGAGE,41700.0,Not Verified,debt_consolidation,26.54,0,615,619,3,10,0,9600.0,77.4,26,4,0,21.3,Individual,1
12000,36 months,30.93,515.55,G,G5,4 years,RENT,91400.0,Verified,credit_card,18.71,0,605,609,1,19,0,3200.0,45.6,29,0,0,10.6,Individual,1
30000,36 months,28.14,1243.18,F,F5,3 years,MORTGAGE,152600.0,Not Verified,other,34.31,0,660,664,0,18,0,26100.0,60.9,29,3,0,19.3,Individual,0
7500,60 months,29.31,239.48,G,G2,4 years,OWN,46700.0,Source Verified,other,17.74,0,675,679,0,11,0,2400.0,59.0,22,0,0,13.3,Individual,0
7500,36 months,14.2,257.06,C,C3,3 years,RENT,53600.0,Source Verified,debt_consolidation,21.05,0,815,819,0,9,0,6800.0,74.9,19,0,0,23.4,Individual,0
35000,60 months,26.11,1050.2,F,F2,1 year,MORTGAGE,54200.0,Verified,debt_consolidation,14.73,0,700,704,0,18,0,1700.0,62.0,30,5,0,13.8,Individual,1
15000,60 months,27.96,466.68,F,F5,1 year,MORTGAGE,27400.0,Not Verified,debt_consolidation,24.88,0,690,694,0,15,0,3000.0,49.5,34,2,0,15.6,Individual,1
7500,36 months,28.36,311.69,F,F5,10+ years,RENT,34600.0,Not Verified,major_purchase,23.83,0,640,644,2,8,0,900.0,9.2,24,0,0,9.8,Individual,1
30000,36 months,23.66,1171.64,E,E4,4 years,RENT,93800.0,Not Verified,debt_consolidation,19.05,0,700,704,5,16,0,9200.0,74.3,27,0,0,12.2,Individual,1
35000,60 months,28.07,1091.23,F,F5,10+ years,MORTGAGE,62100.0,Verified,debt_consolidation,9.77,3,675,679,0,10,0,1200.0,39.1,31,3,0,20.4,Individual,1
30000,60 months,22.38,835.06,E,E3,10+ years,OWN,84200.0,Verified,debt_consolidation,27.5,2,765,769,1,12,0,9500.0,46.3,25,0,0,15.9,Individual,0
10000,36 months,16.03,351.72,D,D1,10+ years,OTHER,36200.0,Source Verified,debt_consolidation,27.37,0,790,794,2,15,2,4400.0,74.9,23,0,2,6.4,Individual,1
10000,60 months,22.89,281.27,E,E3,2 years,MORTGAGE,98400.0,Verified,debt_consolidation,10.98,0,730,734,0,15,0,1000.0,29.3,29,4,0,23.4,Individual,0
12000,36 months,22.17,459.34,E,E2,2 years,RENT,24600.0,Not Verified,debt_consolidation,12.69,0,700,704,1,10,1,2000.0,76.1,22,0,1,21.5,Individual,1
15000,36 months,11.05,491.44,B,B4,3 years,MORTGAGE,41600.0,Source Verified,debt_consolidation,16.11,0,835,839,2,15,0,500.0,11.8,24,4,0,14.0,Individual,0
35000,36 months,19.85,1298.05,D,D5,1 year,MORTGAGE,71100.0,Source Verified,medical,19.15,0,730,734,0,14,0,7900.0,48.3,23,1,0,12.6,Individual,0
35000,36 months,25.76,1405.7,F,F2,2 years,RENT,25000.0,Verified,credit_card,22.58,0,675,679,0,11,0,2900.0,59.7,19,0,0,22.7,Individual,1
30000,60 months,20.69,806.38,E,E1,3 years,MORTGAGE,41200.0,Verified,credit_card,26.29,0,765,769,0,8,0,7000.0,67.7,18,3,0,15.4,Individual,0
7500,60 months,26.59,227.18,F,F3,< 1 year,RENT,31500.0,Source Verified,credit_card,24.1,0,715,719,1,12,2,4600.0,74.3,24,1,2,15.7,Individual,1
20000,36 months,29.29,841.27,G,G2,3 years,MORTGAGE,74100.0,Not Verified,debt_consolidation,22.25,1,635,639,1,7,1,15100.0,83.5,19,5,1,18.2,Individual,1
25000,36 months,23.3,971.66,E,E4,8 years,RENT,54400.0,Not Verified,credit_card,6.89,0,680,684,3,14,1,1300.0,34.5,23,0,1,12.8,Individual,1
10000,36 months,22.5,384.5,E,E3,5 years,RENT,61000.0,Source Verified,debt_consolidation,26.6,0,725,729,1,9,0,10200.0,78.5,19,0,0,17.2,Individual,0
10000,36 months,24.55,395.22,E,E5,10+ years,OWN,116900.0,Verified,other,16.88,0,675,679,1,13,0,4000.0,33.5,23,0,0,19.8,Individual,0
20000,36 months,16.24,705.51,D,D1,2 years,RENT,45100.0,Source Verified,small_business,24.43,0,790,794,0,13,0,7400.0,57.3,24,0,0,15.7,Individual,0
7500,36 months,25.27,299.27,F,F1,10+ years,RENT,42600.0,Source Verified,major_purchase,22.4,1,685,689,0,18,0,5300.0,49.7,35,0,0,3.0,Individual,0
30000,60 months,20.05,795.65,D,D5,2 years,RENT,47000.0,Source Verified,credit_card,18.69,0,770,774,0,10,0,2500.0,33.6,17,0,0,19.5,Individual,0
7500,60 months,27.48,231.17,F,F4,< 1 year,OWN,82200.0,Not Verified,credit_card,24.22,1,700,704,1,15,1,9500.0,75.0,34,0,0,9.2,Individual,1
12000,36 months,16.06,422.24,D,D1,5 years,RENT,139300.0,Not Verified,debt_consolidation,9.08,0,770,774,0,17,2,6900.0,46.5,26,0,2,16.4,Individual,0
35000,36 months,29.49,1476.05,G,G2,1 year,OWN,65300.0,Not Verified,debt_consolidation,5.53,2,605,609,3,13,0,1700.0,40.6,20,0,0,15.7,Individual,1
35000,60 months,30.44,1141.85,G,G4,10+ years,OWN,42900.0,Source Verified,debt_consolidation,14.56,0,645,649,0,11,0,1200.0,57.1,21,0,0,14.8,Individual,1
20000,36 months,16.61,709.18,D,D1,8 years,MORTGAGE,54200.0,Verified,other,6.06,0,760,764,0,9,2,2000.0,72.1,18,6,1,12.2,Individual,0
25000,36 months,23.32,971.92,E,E4,2 years,RENT,35800.0,Verified,debt_consolidation,19.59,0,685,689,1,15,0,2700.0,39.6,27,0,0,11.9,Individual,0
35000,36 months,27.1,1430.76,F,F4,10+ years,MORTGAGE,75600.0,Source Verified,debt_consolidation,16.16,0,645,649,1,15,0,1900.0,14.4,25,4,0,18.3,Individual,1
30000,36 months,30.27,1277.99,G,G4,3 years,MORTGAGE,148400.0,Not Verified,debt_consolidation,19.29,3,615,619,0,16,0,11700.0,82.9,29,5,0,14.1,Individual,1
15000,36 months,28.89,627.69,G,G1,10+ years,RENT,28200.0,Not Verified,debt_consolidation,27.08,0,640,644,2,10,0,500.0,0.0,19,0,0,18.1,Individual,1
20000,60 months,28.2,625.13,F,F5,5 years,MORTGAGE,113300.0,Source Verified,home_improvement,30.3,0,700,704,2,11,0,5500.0,49.3,23,6,0,15.3,Individual,1
15000,60 months,22.21,416.08,E,E2,10+ years,MORTGAGE,39700.0,Not Verified,small_business,34.7,0,775,779,1,11,0,4100.0,45.1,24,3,0,17.5,Individual,0
15000,60 months,26.93,457.4,F,F3,2 years,MORTGAGE,25100.0,Not Verified,debt_consolidation,30.81,0,720,724,2,15,0,2800.0,47.0,32,2,0,6.8,Individual,1
30000,36 months,23.67,1171.79,E,E4,< 1 year,MORTGAGE,121300.0,Source Verified,debt_consolidation,24.78,0,695,699,0,9,0,23500.0,87.3,19,2,0,14.8,Individual,0
20000,36 months,24.47,789.6,E,E5,2 years,RENT,163600.0,Verified,debt_consolidation,21.79,0,690,694,1,15,0,21900.0,81.8,32,0,0,10.1,Individual,0
25000,36 months,27.8,1031.39,F,F5,1 year,RENT,69600.0,Not Verified,other,17.84,0,650,654,1,14,0,6800.0,115.0,20,0,0,13.7,Individual,1
7500,60 months,22.71,210.18,E,E3,< 1 year,RENT,55900.0,Source Verified,debt_consolidation,26.91,2,750,754,0,16,0,4400.0,53.4,27,1,0,11.4,Individual,0
15000,36 months,16.2,528.84,D,D1,5 years,MORTGAGE,43300.0,Not Verified,credit_card,7.67,0,755,759,0,14,0,900.0,41.3,27,3,0,26.2,Individual,0
10000,60 months,23.38,284.09,E,E4,6 years,RENT,62900.0,Verified,major_purchase,18.58,3,735,739,0,8,0,6700.0,54.2,26,0,0,7.6,Individual,0
15000,36 months,28.87,627.53,G,G1,10+ years,RENT,48400.0,Verified,debt_consolidation,24.3,0,645,649,0,11,0,4200.0,42.6,28,1,0,6.7,Individual,1
15000,36 months,21.08,565.74,E,E1,10+ years,MORTGAGE,50400.0,Verified,other,14.13,0,715,719,0,11,0,4400.0,53.6,19,2,0,14.4,Individual,0
25000,36 months,26.51,1014.07,F,F3,10+ years,MORTGAGE,74200.0,Source Verified,debt_consolidation,20.66,0,655,659,0,13,0,8200.0,44.8,27,6,0,10.7,Individual,1
5000,36 months,18.68,182.47,D,D3,10+ years,MORTGAGE,120300.0,Source Verified,debt_consolidation,15.97,0,750,754,0,15,0,11100.0,71.4,25,3,0,17.1,Individual,0
7500,36 months,19.25,275.87,D,D4,4 years,MORTGAGE,72600.0,Not Verified,credit_card,25.46,1,755,759,0,7,0,5500.0,37.9,17,3,0,17.4,Individual,0
30000,36 months,25.37,1198.67,F,F1,10+ years,RENT,101700.0,Verified,credit_card,19.13,0,670,674,3,10,0,10400.0,82.9,20,1,0,23.9,Individual,1
35000,36 months,15.8,1227.04,C,C5,10+ years,MORTGAGE,137500.0,Not Verified,debt_consolidation,18.32,0,785,789,2,12,0,4700.0,29.0,24,4,0,19.9,Individual,0
5000,36 months,22.31,191.76,E,E3,10+ years,RENT,49600.0,Verified,credit_card,20.71,1,715,719,0,12,0,1700.0,16.9,25,0,0,10.3,Individual,1
10000,36 months,25.33,399.35,F,F1,10+ years,RENT,51200.0,Verified,debt_consolidation,7.73,1,655,659,1,14,0,2100.0,57.3,27,0,0,19.7,Individual,0
5000,36 months,15.92,175.59,C,C5,9 years,MORTGAGE,71500.0,Verified,home_improvement,12.54,0,765,769,0,7,1,2000.0,33.8,17,5,0,13.1,Individual,0
20000,60 months,22.92,562.89,E,E3,3 years,RENT,132700.0,Source Verified,debt_consolidation,25.62,2,755,759,2,12,0,6900.0,55.3,21,0,0,15.6,Individual,0
20000,36 months,17.87,721.74,D,D3,10+ years,RENT,51200.0,Verified,home_improvement,12.11,0,740,744,0,13,0,2800.0,45.4,22,0,0,11.5,Individual,0
15000,60 months,24.76,438.16,E,E5,2 years,OWN,106000.0,Source Verified,debt_consolidation,24.37,0,725,729,1,15,0,7000.0,39.0,28,0,0,4.1,Individual,0
20000,60 months,25.66,594.79,F,F1,1 year,MORTGAGE,20300.0,Verified,credit_card,12.81,0,700,704,0,13,0,1500.0,52.8,27,5,0,15.3,Individual,1
15000,36 months,18.11,543.11,D,D3,2 years,MORTGAGE,25600.0,Source Verified,home_improvement,20.82,0,760,764,0,9,1,2500.0,45.9,22,6,1,7.8,Individual,0
10000,36 months,22.33,383.61,E,E3,9 years,RENT,42500.0,Not Verified,debt_consolidation,15.71,0,720,724,3,11,0,1800.0,32.0,25,1,0,17.9,Individual,0
20000,36 months,18.71,730.19,D,D4,10+ years,RENT,62500.0,Verified,credit_card,22.14,0,750,754,1,13,0,4600.0,39.1,23,1,0,17.6,Individual,0
25000,36 months,23.55,974.92,E,E4,7 years,MORTGAGE,103300.0,Not Verified,debt_consolidation,11.54,0,680,684,0,14,0,3000.0,49.0,27,2,0,4.3,Individual,0
25000,36 months,24.68,989.77,E,E5,10+ years,MORTGAGE,63600.0,Source Verified,debt_consolidation,15.18,0,665,669,2,11,0,700.0,12.5,23,5,0,8.2,Individual,0
35000,36 months,17.39,1254.65,D,D2,10+ years,RENT,88800.0,Verified,debt_consolidation,11.74,0,750,754,0,6,0,6700.0,74.1,27,0,0,6.1,Individual,0
20000,36 months,22.19,765.78,E,E2,< 1 year,MORTGAGE,87000.0,Source Verified,debt_consolidation,17.83,0,720,724,0,25,0,5600.0,61.8,37,2,0,31.2,Individual,0
5000,60 months,22.97,140.87,E,E3,< 1 year,MORTGAGE,73700.0,Not Verified,debt_consolidation,2.97,0,710,714,1,10,0,800.0,56.2,20,5,0,14.5,Individual,0
5000,36 months,21.47,189.58,E,E2,10+ years,MORTGAGE,66500.0,Source Verified,other,21.04,0,715,719,4,11,2,1800.0,39.5,23,3,1,8.6,Individual,0
20000,36 months,24.19,786.65,E,E5,3 years,MORTGAGE,50500.0,Verified,credit_card,13.93,0,670,674,1,9,0,1600.0,68.8,22,5,0,12.9,Individual,0
5000,36 months,23.31,194.36,E,E4,7 years,MORTGAGE,49800.0,Verified,debt_consolidation,14.21,0,695,699,0,11,0,3400.0,58.0,23,2,0,20.5,Individual,0
10000,36 months,28.1,414.18,F,F5,10+ years,RENT,93100.0,Verified,debt_consolidation,16.78,0,630,634,0,6,0,9000.0,59.4,16,0,0,32.0,Individual,1
7500,36 months,26.54,304.34,F,F3,5 years,RENT,218600.0,Not Verified,other,22.06,0,665,669,0,14,1,21900.0,73.5,27,0,1,26.8,Individual,1
35000,36 months,23.61,1365.99,E,E4,7 years,RENT,74100.0,Verified,debt_consolidation,18.27,0,705,709,0,10,0,4500.0,40.9,22,0,0,17.9,Individual,0
10000,36 months,22.36,383.77,E,E3,3 years,RENT,45000.0,Source Verified,debt_consolidation,25.18,0,725,729,0,12,0,6600.0,93.4,25,0,0,12.2,Individual,0
5000,36 months,23.37,194.51,E,E4,9 years,MORTGAGE,53300.0,Source Verified,debt_consolidation,15.78,0,685,689,0,13,0,1900.0,54.9,34,2,0,11.7,Individual,0
30000,36 months,24.39,1183.14,E,E5,10+ years,RENT,45600.0,Not Verified,major_purchase,4.96,0,655,659,1,7,2,500.0,35.3,18,0,2,9.1,Individual,1
15000,36 months,17.79,540.71,D,D2,10+ years,MORTGAGE,38600.0,Verified,debt_consolidation,13.89,0,755,759,0,10,2,2000.0,48.9,25,2,2,8.2,Individual,0
5000,36 months,27.44,205.31,F,F4,10+ years,OWN,77500.0,Not Verified,debt_consolidation,19.13,0,640,644,1,12,0,7500.0,59.1,26,0,0,18.1,Individual,0
25000,36 months,26.34,1011.8,F,F2,1 year,MORTGAGE,47500.0,Source Verified,credit_card,16.86,1,655,659,0,9,0,2000.0,42.5,28,2,0,17.8,Individual,1
7500,60 months,30.02,242.74,G,G4,10+ years,RENT,64000.0,Source Verified,credit_card,38.63,0,685,689,0,14,0,8200.0,35.8,26,0,0,14.9,Individual,0
25000,36 months,20.58,936.49,E,E1,2 years,MORTGAGE,53200.0,Not Verified,credit_card,22.74,0,740,744,3,10,0,2900.0,47.9,15,2,0,14.2,Individual,0
15000,36 months,30.99,644.93,G,G5,8 years,OWN,56000.0,Not Verified,small_business,28.23,2,600,604,1,19,1,3500.0,49.4,35,0,0,16.8,Individual,1
7500,36 months,26.18,302.9,F,F2,< 1 year,RENT,163100.0,Source Verified,debt_consolidation,12.9,0,650,654,0,9,0,10600.0,100.7,18,1,0,14.2,Individual,0
20000,36 months,20.48,748.17,D,D5,10+ years,MORTGAGE,51100.0,Verified,credit_card,12.91,1,720,724,1,9,2,1600.0,23.3,18,7,2,16.7,Individual,0
12000,36 months,22.63,462.21,E,E3,10+ years,MORTGAGE,36900.0,Verified,other,20.95,0,700,704,1,12,1,2800.0,56.6,25,3,1,8.5,Individual,1
15000,60 months,29.48,480.52,G,G2,3 years,OWN,191200.0,Not Verified,other,14.36,0,660,664,1,14,1,10800.0,39.4,23,0,0,11.9,Individual,0
25000,36 months,25.18,996.38,F,F1,10+ years,MORTGAGE,31600.0,Source Verified,debt_consolidation,27.29,1,685,689,0,13,0,2500.0,30.1,24,5,0,17.1,Individual,1
10000,36 months,15.13,347.29,C,C4,10+ years,RENT,44900.0,Verified,debt_consolidation,23.37,0,805,809,0,14,0,3000.0,86.4,27,1,0,18.4,Individual,0
12000,36 months,24.16,471.8,E,E5,10+ years,MORTGAGE,85900.0,Not Verified,home_improvement,4.15,0,660,664,0,11,2,500.0,0.0,23,3,2,8.7,Individual,0
35000,36 months,22.34,1342.83,E,E3,< 1 year,RENT,41700.0,Verified,debt_consolidation,7.0,0,690,694,1,10,0,500.0,18.9,27,0,0,16.6,Individual,0
15000,60 months,20.68,403.1,E,E1,10+ years,OWN,107000.0,Verified,debt_consolidation,15.27,0,765,769,1,9,0,7900.0,58.0,19,0,0,3.0,Individual,0
15000,60 months,19.05,389.52,D,D4,1 year,MORTGAGE,50600.0,Verified,other,27.28,0,800,804,0,9,0,8500.0,69.7,19,3,0,14.0,Individual,0
10000,36 months,29.07,419.44,G,G2,2 years,OWN,104100.0,Not Verified,debt_consolidation,13.85,0,625,629,0,11,0,2800.0,43.1,19,0,0,7.3,Individual,0
12000,36 months,22.6,462.02,E,E3,10+ years,MORTGAGE,28900.0,Verified,debt_consolidation,16.25,0,700,704,0,7,0,3200.0,76.9,21,4,0,25.8,Individual,0
15000,36 months,19.94,557.0,D,D5,< 1 year,OWN,93900.0,Not Verified,other,19.67,0,750,754,0,16,0,8900.0,80.8,25,0,0,30.6,Individual,0
10000,36 months,30.99,429.96,G,G5,< 1 year,RENT,160800.0,Verified,credit_card,25.42,0,600,604,0,10,0,3200.0,6.9,28,0,0,10.1,Individual,1
10000,36 months,17.32,358.12,D,D2,3 years,MORTGAGE,120800.0,Verified,home_improvement,17.92,0,760,764,0,14,0,4300.0,25.3,18,7,0,5.1,Individual,0
15000,36 months,15.95,526.99,C,C5,9 years,MORTGAGE,44900.0,Source Verified,credit_card,8.77,0,770,774,5,8,0,1000.0,64.6,19,3,0,14.3,Individual,0
10000,36 months,22.72,385.64,E,E3,10+ years,RENT,48200.0,Source Verified,debt_consolidation,28.0,2,715,719,0,14,0,8000.0,62.2,26,0,0,3.6,Individual,0
15000,36 months,22.59,577.45,E,E3,5 years,MORTGAGE,127100.0,Not Verified,debt_consolidation,15.67,0,705,709,0,10,0,5200.0,34.0,28,4,0,4.8,Individual,0
20000,36 months,19.11,734.23,D,D4,10+ years,RENT,30500.0,Not Verified,credit_card,1.02,0,730,734,1,15,0,500.0,46.5,27,0,0,10.8,Individual,0
10000,36 months,16.53,354.19,D,D1,3 years,MORTGAGE,20700.0,Verified,debt_consolidation,5.74,0,765,769,0,9,0,600.0,65.0,22,3,0,16.2,Individual,0
20000,36 months,20.88,752.27,E,E1,4 years,MORTGAGE,107700.0,Source Verified,major_purchase,19.97,0,725,729,0,16,0,11200.0,50.5,32,3,0,3.0,Individual,0
12000,36 months,26.1,484.13,F,F2,10+ years,MORTGAGE,32000.0,Verified,credit_card,25.5,0,685,689,0,14,0,2900.0,56.0,25,5,0,19.3,Individual,1
35000,36 months,28.0,1447.73,F,F5,8 years,MORTGAGE,37100.0,Not Verified,credit_card,7.01,0,620,624,0,9,0,1300.0,61.7,17,1,0,26.7,Individual,1
35000,36 months,20.39,1307.69,D,D5,4 years,MORTGAGE,46800.0,Verified,other,19.68,2,735,739,0,13,0,3400.0,47.2,31,4,0,9.6,Individual,0
25000,36 months,25.22,996.91,F,F1,10+ years,RENT,45700.0,Not Verified,debt_consolidation,9.28,0,665,669,0,9,1,5100.0,100.8,22,0,1,9.2,Individual,1
12000,60 months,29.26,382.8,G,G2,10+ years,MORTGAGE,78100.0,Verified,debt_consolidation,20.03,0,665,669,0,10,2,3100.0,18.3,15,5,2,24.9,Individual,1
30000,60 months,25.14,883.0,F,F1,1 year,MORTGAGE,65300.0,Source Verified,small_business,14.96,1,710,714,0,9,0,3200.0,70.9,21,4,0,9.7,Individual,1
35000,36 months,15.72,1225.66,C,C5,10+ years,MORTGAGE,140300.0,Verified,debt_consolidation,16.95,0,775,779,0,10,0,6100.0,43.3,16,2,0,13.6,Individual,0
12000,36 months,18.72,438.18,D,D4,10+ years,RENT,37700.0,Source Verified,debt_consolidation,8.09,1,735,739,2,8,0,500.0,0.0,19,0,0,10.1,Individual,0
15000,36 months,24.57,592.99,E,E5,10+ years,MORTGAGE,28300.0,Verified,debt_consolidation,14.48,0,675,679,3,15,1,700.0,54.3,24,6,1,8.5,Individual,1
